ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,APPROVED
5029142,F,N,Y,0,207000.0,Working,Secondary / secondary special,Widow,House / apartment,-20151,-525,1,0,0,0,Accountants,1.0,1
5029151,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17825,-8410,1,1,1,0,Laborers,2.0,0
5029152,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17947,-191,1,0,0,0,Other,3.0,0
5029157,M,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-12546,-3509,1,1,0,0,Core staff,2.0,0
5029158,F,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-14887,-2170,1,0,0,0,High skill tech staff,2.0,1
5029163,F,N,Y,3,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11677,-3356,1,0,0,0,Laborers,5.0,0
5029165,F,N,Y,3,292500.0,Working,Incomplete higher,Married,House / apartment,-12038,-3935,1,1,0,0,Other,5.0,0
5029171,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13166,-2991,1,0,1,0,Managers,2.0,1
5029175,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-17642,-3325,1,0,0,0,Laborers,1.0,1
5029176,M,Y,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-19653,-11332,1,0,0,0,Drivers,2.0,1
5029177,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15228,-4452,1,0,0,0,Other,2.0,1
5029180,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17110,-860,1,0,0,0,Security staff,2.0,0
5029181,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17521,-463,1,0,1,0,Drivers,2.0,1
5029182,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-9889,-2289,1,0,0,0,Managers,2.0,1
5029188,M,Y,Y,0,193500.0,State servant,Higher education,Married,House / apartment,-17627,-4816,1,0,1,0,High skill tech staff,2.0,1
5029190,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13241,-2200,1,1,1,0,Sales staff,2.0,0
5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-11979,-2959,1,0,0,0,Sales staff,2.0,1
5029193,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15532,-8256,1,0,0,0,Core staff,3.0,1
5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19293,-2990,1,0,0,0,Laborers,2.0,1
5029195,F,N,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18131,-617,1,0,0,0,Laborers,2.0,0
5029198,F,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-12596,-1104,1,1,1,0,Laborers,3.0,1
5029199,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18896,-1661,1,0,0,0,Laborers,2.0,0
5029214,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-21800,-2544,1,1,1,0,Laborers,2.0,1
5029227,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19408,-4553,1,0,1,0,Laborers,2.0,1
5029248,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15256,-109,1,0,0,0,Drivers,2.0,1
5029271,F,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10448,-535,1,0,0,0,Sales staff,1.0,0
5029272,M,Y,Y,0,116653.5,Commercial associate,Secondary / secondary special,Married,House / apartment,-9270,-1661,1,1,1,0,Laborers,2.0,1
5029275,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17550,-2788,1,0,0,0,Security staff,2.0,1
5029276,F,N,N,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,-15130,-170,1,0,0,0,Other,2.0,0
5029298,F,Y,Y,1,247500.0,Working,Incomplete higher,Married,House / apartment,-14046,-353,1,0,0,0,Sales staff,3.0,0
5029304,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15575,-139,1,0,0,0,Drivers,4.0,1
5029308,M,Y,Y,2,180000.0,State servant,Secondary / secondary special,Married,With parents,-16721,-1965,1,0,1,0,Laborers,4.0,1
5029312,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15488,-2453,1,0,0,0,Laborers,2.0,1
5029314,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-15329,-8510,1,0,0,0,Core staff,2.0,1
5029317,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15446,-231,1,0,0,0,Sales staff,2.0,0
5029329,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-13192,-2088,1,1,0,0,Other,2.0,1
5029331,F,N,N,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-11974,-1388,1,0,0,0,Sales staff,1.0,0
5029338,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19264,-109,1,1,0,0,Sales staff,2.0,1
5029357,M,Y,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-13465,-839,1,0,1,0,Managers,4.0,1
5029364,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13633,-1692,1,0,1,0,Core staff,4.0,1
5029373,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-17341,-109,1,0,1,0,Other,2.0,1
5029393,M,Y,Y,1,252000.0,Working,Higher education,Married,House / apartment,-18252,-262,1,0,0,0,Security staff,3.0,1
5029397,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-10178,-777,1,1,0,0,Sales staff,2.0,0
5029412,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,3.0,0
5029428,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16269,-1358,1,0,0,0,Sales staff,1.0,1
5029435,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-17402,-3153,1,0,1,0,Core staff,2.0,1
5029456,F,Y,Y,1,112500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10551,-3000,1,0,0,1,Core staff,3.0,0
5029481,F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-14784,-1904,1,0,0,0,Laborers,1.0,0
5029485,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-20952,-3852,1,0,0,1,Managers,2.0,1
5029492,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-12281,-1508,1,0,0,1,Other,2.0,1
5029513,M,Y,Y,0,153000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-18861,-1480,1,1,1,0,Drivers,2.0,1
5029528,M,N,N,1,225000.0,Commercial associate,Higher education,Married,Municipal apartment,-18976,-688,1,0,0,0,Cooking staff,3.0,1
5029531,F,N,N,1,81000.0,Working,Higher education,Married,House / apartment,-10388,-657,1,0,0,1,Core staff,3.0,1
5029535,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-12783,-1205,1,0,0,0,Core staff,2.0,1
5029540,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-20009,-292,1,1,1,0,Sales staff,1.0,1
5029541,F,Y,Y,1,133650.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14596,-1965,1,0,0,0,Other,3.0,1
5029546,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20310,-5375,1,0,0,0,Managers,3.0,1
5029566,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17147,-3822,1,0,1,0,Sales staff,2.0,1
5029572,F,N,Y,3,337500.0,Commercial associate,Higher education,Married,House / apartment,-11230,-200,1,0,0,0,Core staff,5.0,1
5029574,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15973,-2026,1,0,0,1,Drivers,2.0,0
5029580,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,-15201,-1845,1,1,1,0,Core staff,2.0,0
5029587,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18620,-1904,1,0,0,0,Managers,2.0,0
5029603,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15161,-7140,1,0,0,0,Core staff,1.0,1
5029613,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15923,-961,1,0,0,0,Waiters/barmen staff,2.0,1
5029622,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-22646,-5283,1,0,0,0,Cleaning staff,1.0,0
5029624,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,With parents,-8041,-1419,1,0,1,1,Sales staff,3.0,1
5029630,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17681,-5649,1,0,1,1,Other,2.0,0
5029633,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14577,-2269,1,0,0,0,Sales staff,2.0,1
5029645,F,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-15842,-1419,1,0,0,0,Waiters/barmen staff,1.0,1
5029647,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14006,-869,1,1,0,0,Laborers,4.0,1
5029649,F,N,Y,1,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-8829,-535,1,0,0,0,Other,3.0,0
5029650,F,Y,N,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12767,-4614,1,0,0,0,Sales staff,3.0,1
5029652,F,N,Y,0,630000.0,Working,Higher education,Separated,House / apartment,-22001,-1539,1,1,1,0,Accountants,1.0,1
5029662,M,Y,N,0,180000.0,Working,Higher education,Separated,House / apartment,-12330,-5466,1,0,0,0,Laborers,1.0,1
5029664,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-18401,-2149,1,0,0,0,Laborers,2.0,1
5029673,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13165,-1022,1,0,0,0,Drivers,3.0,1
5029682,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-19960,-5679,1,0,0,0,Accountants,2.0,0
5029698,M,N,Y,1,202500.0,Working,Higher education,Separated,House / apartment,-18085,-1205,1,0,0,0,Security staff,2.0,1
5029705,M,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12623,-657,1,1,0,0,Laborers,2.0,1
5029711,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10930,-777,1,0,0,0,Core staff,3.0,1
5029721,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-9778,-2910,1,1,0,1,Core staff,3.0,1
5029731,M,Y,Y,0,83250.0,Working,Secondary / secondary special,Married,House / apartment,-18700,-7536,1,0,0,0,Other,2.0,0
5029733,M,N,Y,0,202500.0,Working,Incomplete higher,Single / not married,With parents,-8097,-749,1,0,0,1,Other,1.0,0
5029743,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-21576,-1022,1,0,0,0,Drivers,2.0,0
5029746,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10553,-1022,1,0,0,0,Drivers,3.0,0
5029751,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-18035,-2026,1,1,1,0,Drivers,2.0,0
5029760,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,Municipal apartment,-21369,-12253,1,0,1,0,Drivers,2.0,0
5029794,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18256,-2391,1,0,0,0,Sales staff,1.0,1
5029796,M,Y,N,1,238500.0,Working,Higher education,Married,With parents,-11384,-1965,1,1,1,0,Drivers,3.0,1
5032275,M,Y,Y,2,108000.0,State servant,Secondary / secondary special,Married,House / apartment,-12529,-918,1,1,0,0,Other,4.0,1
5032286,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-19382,-3352,1,0,0,0,Other,2.0,1
5033412,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15349,-6046,1,1,0,0,Managers,2.0,1
5033415,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-14167,-1815,1,1,0,0,Laborers,1.0,1
5033416,F,N,N,0,315000.0,Working,Incomplete higher,Single / not married,With parents,-9746,-1268,1,0,1,0,Medicine staff,1.0,1
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10756,-2180,1,0,1,0,Managers,2.0,1
5033420,F,Y,N,0,144000.0,Working,Higher education,Married,House / apartment,-19401,-5071,1,1,1,0,Managers,2.0,1
5033424,M,Y,N,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16577,-1085,1,1,0,0,Drivers,2.0,0
5033426,F,N,Y,0,247500.0,Working,Secondary / secondary special,Widow,House / apartment,-20030,-2607,1,0,0,0,Cooking staff,1.0,1
5033427,M,Y,Y,0,324000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10403,-687,1,0,0,0,Laborers,1.0,0
5033428,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15236,-202,1,1,1,0,Medicine staff,3.0,1
5033431,M,Y,N,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15476,-2879,1,0,1,0,Laborers,4.0,1
5033437,F,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13033,-3885,1,0,1,0,Laborers,3.0,1
5033439,M,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,-11723,-3002,1,0,1,0,Other,4.0,0
5033441,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-15033,-2729,1,0,0,0,Cooking staff,2.0,1
5033443,M,N,N,3,225000.0,Commercial associate,Higher education,Married,House / apartment,-12315,-3702,1,0,0,0,Sales staff,5.0,0
5033445,F,Y,N,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-10828,-657,1,0,0,0,Core staff,2.0,0
5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19143,-5498,1,1,1,0,Core staff,2.0,1
5033454,M,Y,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-17931,-5437,1,1,1,1,Drivers,2.0,1
5033455,F,Y,N,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,-15493,-872,1,1,1,0,Laborers,4.0,1
5033457,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13387,-4341,1,0,1,0,Other,2.0,1
5033460,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13876,-6990,1,0,0,0,Laborers,3.0,1
5033461,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17051,-598,1,0,0,0,Sales staff,2.0,0
5033462,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12167,-780,1,1,1,0,Other,2.0,1
5033463,F,Y,Y,0,252000.0,Commercial associate,Higher education,Married,House / apartment,-15034,-444,1,0,0,0,Managers,2.0,0
5033468,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13729,-1146,1,0,0,0,Other,1.0,1
5033471,M,N,N,0,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-11977,-2699,1,0,0,0,Core staff,2.0,0
5033474,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,With parents,-11508,-4160,1,0,0,0,Core staff,2.0,1
5033475,M,Y,N,0,180000.0,Working,Lower secondary,Married,House / apartment,-21054,-4463,1,1,1,0,Core staff,2.0,0
5033476,F,N,N,2,90000.0,Working,Secondary / secondary special,Married,With parents,-9187,-1268,1,1,1,1,Laborers,4.0,1
5033477,F,N,N,0,153000.0,Commercial associate,Secondary / secondary special,Separated,With parents,-11888,-1419,1,0,1,0,Medicine staff,1.0,1
5033478,F,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13504,-2180,1,0,1,0,Core staff,2.0,1
5033481,F,N,N,1,189000.0,Working,Higher education,Married,House / apartment,-14287,-2271,1,1,0,0,Managers,3.0,1
5033484,M,Y,N,1,202500.0,State servant,Secondary / secondary special,Married,With parents,-12119,-2029,1,0,0,0,Drivers,3.0,0
5033491,M,Y,N,0,405000.0,Commercial associate,Higher education,Married,Office apartment,-13631,-994,1,1,1,0,Other,2.0,0
5033493,M,N,N,0,225000.0,Working,Higher education,Married,House / apartment,-17262,-2760,1,1,1,0,Drivers,2.0,1
5033495,F,N,Y,3,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14566,-1480,1,1,0,0,Laborers,5.0,0
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,-9956,-444,1,0,0,0,Managers,3.0,0
5033499,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16031,-1237,1,0,0,0,Sales staff,3.0,0
5033500,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17578,-1997,1,0,0,0,Laborers,2.0,1
5033501,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15487,-3093,1,0,1,0,Laborers,2.0,0
5033505,M,Y,Y,1,351000.0,Working,Secondary / secondary special,Married,House / apartment,-13408,-444,1,0,0,0,Laborers,3.0,0
5033506,M,Y,N,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9883,-780,1,1,0,0,Sales staff,1.0,1
5033507,F,N,N,1,72000.0,Working,Higher education,Married,House / apartment,-10015,-568,1,1,1,0,Secretaries,3.0,1
5033509,M,N,N,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-20687,-4098,1,1,1,0,Drivers,2.0,0
5033511,F,Y,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13970,-292,1,0,0,0,Sales staff,4.0,1
5033513,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15395,-1541,1,0,1,0,Drivers,2.0,0
5033514,F,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15952,-384,1,1,0,0,Sales staff,3.0,0
5033515,F,Y,N,0,441000.0,Working,Secondary / secondary special,Married,House / apartment,-14394,-5316,1,1,0,0,Laborers,2.0,1
5033521,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18688,-2029,1,1,1,0,Sales staff,2.0,1
5033522,F,N,N,1,144000.0,Commercial associate,Higher education,Separated,House / apartment,-19092,-3459,1,0,1,0,Other,2.0,1
5033524,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16425,-810,1,0,0,0,Drivers,2.0,1
5033533,M,N,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10992,-3064,1,0,1,0,Drivers,2.0,1
5033535,F,N,N,0,103500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18770,-7597,1,1,0,0,Other,2.0,1
5033538,F,Y,N,3,540000.0,Working,Higher education,Married,House / apartment,-13234,-1753,1,0,0,0,Laborers,5.0,1
5033544,M,Y,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10054,-598,1,0,1,0,Managers,2.0,0
5033547,M,N,N,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9417,-445,1,1,0,0,Laborers,1.0,1
5033548,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10276,-2607,1,0,1,0,Laborers,1.0,1
5033554,F,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-16034,-1022,1,0,0,0,Medicine staff,2.0,0
